الشركة,المستودع,الصنف,الوصف,تاريخ القيد,تاريخ النظام,نوع الحركة,رقم الحركة,رقم سند متصل,الكمية,الرصيد,Column1
MUWAQQAR,FGWH,1011075,كباتيلو طحينية 400 غم 1*12,5/7/2026,5/7/2026,تحويل خروج,26000446,SAHABWH,-480,0,
MUWAQQAR,SAHABWH,1181022,"كرتون متعدد حلاوة 300 غم (فستق،سادة،شوكولاتة) مستطيل",5/7/2026,5/7/2026,فاتورة شراء,26000392,كرتون,2940,2940,
MUWAQQAR,FGWH,1021071,كباتيلو حلاوة 700 غم سادة 1*12,5/7/2026,5/7/2026,تحويل دخول,26000448,SAHABWH,300,300,
MUWAQQAR,FGWH,1021071,كباتيلو حلاوة 700 غم سادة 1*12,5/7/2026,5/7/2026,تحويل خروج,26000449,SAHABWH,-300,0,
MUWAQQAR,FGWH,1021071,كباتيلو حلاوة 700 غم سادة 1*12,5/7/2026,5/7/2026,إدخال مخزون,26001152,,300,300,
MUWAQQAR,FGWH,1021071,كباتيلو حلاوة 700 غم سادة 1*12,5/7/2026,5/7/2026,تحويل خروج,26000446,SAHABWH,-300,0,
MUWAQQAR,FGWH,1021073,كباتيلو حلاوة 350 غم سادة 1*12,5/7/2026,5/7/2026,تحويل دخول,26000448,SAHABWH,300,300,
MUWAQQAR,FGWH,1021073,كباتيلو حلاوة 350 غم سادة 1*12,5/7/2026,5/7/2026,تحويل خروج,26000449,SAHABWH,-300,0,
MUWAQQAR,FGWH,1021073,كباتيلو حلاوة 350 غم سادة 1*12,5/7/2026,5/7/2026,إدخال مخزون,26001153,,300,300,
MUWAQQAR,FGWH,1021073,كباتيلو حلاوة 350 غم سادة 1*12,5/7/2026,5/7/2026,تحويل خروج,26000446,SAHABWH,-300,0,
MUWAQQAR,FGWH,1021072,كباتيلو حلاوة 350 غم فستق 1*12,5/7/2026,5/7/2026,تحويل خروج,26000446,SAHABWH,-300,-300,
MUWAQQAR,FGWH,1021072,كباتيلو حلاوة 350 غم فستق 1*12,5/7/2026,5/7/2026,تحويل دخول,26000448,SAHABWH,300,0,
MUWAQQAR,FGWH,1021072,كباتيلو حلاوة 350 غم فستق 1*12,5/7/2026,5/7/2026,تحويل خروج,26000449,SAHABWH,-300,-300,
MUWAQQAR,FGWH,1021072,كباتيلو حلاوة 350 غم فستق 1*12,5/7/2026,5/7/2026,إدخال مخزون,26001154,,300,0,
MUWAQQAR,FGWH,1021072,كباتيلو حلاوة 350 غم فستق 1*12,5/7/2026,5/7/2026,إدخال مخزون,26001155,,300,300,
MUWAQQAR,FGWH,1021072,كباتيلو حلاوة 350 غم فستق 1*12,5/7/2026,5/7/2026,إخراج مخزون,26001157,,-300,0,
MUWAQQAR,FGWH,1021082,كباتيلو حلاوة 700 غم فستق 1*12,5/7/2026,5/7/2026,تحويل دخول,26000448,SAHABWH,300,300,
MUWAQQAR,FGWH,1021082,كباتيلو حلاوة 700 غم فستق 1*12,5/7/2026,5/7/2026,تحويل خروج,26000449,SAHABWH,-300,0,
MUWAQQAR,FGWH,1021082,كباتيلو حلاوة 700 غم فستق 1*12,5/7/2026,5/7/2026,إدخال مخزون,26001157,,300,300,
MUWAQQAR,FGWH,1021082,كباتيلو حلاوة 700 غم فستق 1*12,5/7/2026,5/7/2026,تحويل خروج,26000446,SAHABWH,-300,0,
MUWAQQAR,SAHABWH,1011077,كباتيلو طحينية 800 غم 1*12,5/7/2026,5/7/2026,تحويل دخول,26000449,FGWH,600,600,
MUWAQQAR,SAHABWH,1011077,كباتيلو طحينية 800 غم 1*12,5/7/2026,5/7/2026,تحويل خروج,26000448,FGWH,-600,0,
MUWAQQAR,SAHABWH,1011077,كباتيلو طحينية 800 غم 1*12,5/7/2026,5/7/2026,تحويل دخول,26000446,FGWH,600,600,
MUWAQQAR,SAHABWH,1011077,كباتيلو طحينية 800 غم 1*12,5/9/2026,5/9/2026,تسليم,26001923,,-600,0,
MUWAQQAR,SAHABWH,1011077,كباتيلو طحينية 800 غم 1*12,5/9/2026,5/9/2026,مرتجع بيع,26000249,,600,600,
MUWAQQAR,SAHABWH,1011077,كباتيلو طحينية 800 غم 1*12,5/9/2026,5/9/2026,تسليم,26001921,,-600,0,
MUWAQQAR,SAHABWH,1011077,كباتيلو طحينية 800 غم 1*12,5/14/2026,5/14/2026,تسليم,26001985,,-600,-600,
MUWAQQAR,SAHABWH,1011077,كباتيلو طحينية 800 غم 1*12,5/14/2026,5/14/2026,مرتجع بيع,26000253,,600,0,
MUWAQQAR,SAHABWH,1011075,كباتيلو طحينية 400 غم 1*12,5/7/2026,5/7/2026,تحويل دخول,26000449,FGWH,480,480,
MUWAQQAR,SAHABWH,1011075,كباتيلو طحينية 400 غم 1*12,5/7/2026,5/7/2026,تحويل خروج,26000448,FGWH,-480,0,
MUWAQQAR,SAHABWH,1011075,كباتيلو طحينية 400 غم 1*12,5/7/2026,5/7/2026,تحويل دخول,26000446,FGWH,480,480,
MUWAQQAR,SAHABWH,1011075,كباتيلو طحينية 400 غم 1*12,5/9/2026,5/9/2026,تسليم,26001923,,-480,0,
MUWAQQAR,SAHABWH,1011075,كباتيلو طحينية 400 غم 1*12,5/9/2026,5/9/2026,مرتجع بيع,26000249,,480,480,
MUWAQQAR,SAHABWH,1011075,كباتيلو طحينية 400 غم 1*12,5/9/2026,5/9/2026,تسليم,26001921,,-480,0,
MUWAQQAR,SAHABWH,1011075,كباتيلو طحينية 400 غم 1*12,5/14/2026,5/14/2026,تسليم,26001985,,-480,-480,
MUWAQQAR,SAHABWH,1011075,كباتيلو طحينية 400 غم 1*12,5/14/2026,5/14/2026,مرتجع بيع,26000253,,480,0,
MUWAQQAR,SAHABWH,1021073,كباتيلو حلاوة 350 غم سادة 1*12,5/7/2026,5/7/2026,تحويل دخول,26000449,FGWH,300,300,
MUWAQQAR,SAHABWH,1021073,كباتيلو حلاوة 350 غم سادة 1*12,5/7/2026,5/7/2026,تحويل خروج,26000448,FGWH,-300,0,
MUWAQQAR,SAHABWH,1021073,كباتيلو حلاوة 350 غم سادة 1*12,5/7/2026,5/7/2026,تحويل دخول,26000446,FGWH,300,300,
MUWAQQAR,SAHABWH,1021073,كباتيلو حلاوة 350 غم سادة 1*12,5/9/2026,5/9/2026,تسليم,26001923,,-300,0,
MUWAQQAR,SAHABWH,1021073,كباتيلو حلاوة 350 غم سادة 1*12,5/9/2026,5/9/2026,مرتجع بيع,26000249,,300,300,
MUWAQQAR,SAHABWH,1021073,كباتيلو حلاوة 350 غم سادة 1*12,5/9/2026,5/9/2026,تسليم,26001921,,-300,0,
MUWAQQAR,SAHABWH,1021073,كباتيلو حلاوة 350 غم سادة 1*12,5/14/2026,5/14/2026,تسليم,26001985,,-300,-300,
MUWAQQAR,SAHABWH,1021073,كباتيلو حلاوة 350 غم سادة 1*12,5/14/2026,5/14/2026,مرتجع بيع,26000253,,300,0,
MUWAQQAR,SAHABWH,1021072,كباتيلو حلاوة 350 غم فستق 1*12,5/7/2026,5/7/2026,تحويل دخول,26000449,FGWH,300,300,
MUWAQQAR,SAHABWH,1021072,كباتيلو حلاوة 350 غم فستق 1*12,5/7/2026,5/7/2026,تحويل خروج,26000448,FGWH,-300,0,
MUWAQQAR,SAHABWH,1021072,كباتيلو حلاوة 350 غم فستق 1*12,5/7/2026,5/7/2026,تحويل دخول,26000446,FGWH,300,300,
MUWAQQAR,SAHABWH,1021072,كباتيلو حلاوة 350 غم فستق 1*12,5/9/2026,5/9/2026,تسليم,26001923,,-300,0,
MUWAQQAR,SAHABWH,1021072,كباتيلو حلاوة 350 غم فستق 1*12,5/9/2026,5/9/2026,مرتجع بيع,26000249,,300,300,
MUWAQQAR,SAHABWH,1021072,كباتيلو حلاوة 350 غم فستق 1*12,5/9/2026,5/9/2026,تسليم,26001921,,-300,0,
MUWAQQAR,SAHABWH,1021072,كباتيلو حلاوة 350 غم فستق 1*12,5/14/2026,5/14/2026,تسليم,26001985,,-300,-300,
MUWAQQAR,SAHABWH,1021072,كباتيلو حلاوة 350 غم فستق 1*12,5/14/2026,5/14/2026,مرتجع بيع,26000253,,300,0,
MUWAQQAR,SAHABWH,1021082,كباتيلو حلاوة 700 غم فستق 1*12,5/7/2026,5/7/2026,تحويل دخول,26000449,FGWH,300,300,
MUWAQQAR,SAHABWH,1021082,كباتيلو حلاوة 700 غم فستق 1*12,5/7/2026,5/7/2026,تحويل خروج,26000448,FGWH,-300,0,
MUWAQQAR,SAHABWH,1021082,كباتيلو حلاوة 700 غم فستق 1*12,5/7/2026,5/7/2026,تحويل دخول,26000446,FGWH,300,300,
MUWAQQAR,SAHABWH,1021082,كباتيلو حلاوة 700 غم فستق 1*12,5/11/2026,5/11/2026,تحويل خروج,26000460,EXPWH,-1,299,
MUWAQQAR,SAHABWH,1021082,كباتيلو حلاوة 700 غم فستق 1*12,5/14/2026,5/14/2026,تسليم,26001985,,-299,0,
MUWAQQAR,SAHABWH,1021071,كباتيلو حلاوة 700 غم سادة 1*12,5/7/2026,5/7/2026,تحويل دخول,26000449,FGWH,300,300,
MUWAQQAR,SAHABWH,1021071,كباتيلو حلاوة 700 غم سادة 1*12,5/7/2026,5/7/2026,تحويل خروج,26000448,FGWH,-300,0,
MUWAQQAR,SAHABWH,1021071,كباتيلو حلاوة 700 غم سادة 1*12,5/7/2026,5/7/2026,تحويل دخول,26000446,FGWH,300,300,
MUWAQQAR,SAHABWH,1021071,كباتيلو حلاوة 700 غم سادة 1*12,5/14/2026,5/14/2026,تسليم,26001985,,-300,0,
MUWAQQAR,FGWH,1021168,شيخ الكار حلاوة 3 كغم دايت فستق 1*6,5/10/2026,5/10/2026,إدخال مخزون,26001164,,6,6,
MUWAQQAR,FGWH,1021168,شيخ الكار حلاوة 3 كغم دايت فستق 1*6,6/10/2026,6/10/2026,تحويل خروج,26000540,HOSAM,-6,0,
MUWAQQAR,106,1021011,شيخ الكار حلاوة 6 كغم فستق 1*4,5/11/2026,5/11/2026,فاتورة بيع,26102318,26280052,-11,-11,
MUWAQQAR,106,1021011,شيخ الكار حلاوة 6 كغم فستق 1*4,5/11/2026,5/11/2026,فاتورة بيع,26102318,26280052,-1,-12,
MUWAQQAR,106,1021011,شيخ الكار حلاوة 6 كغم فستق 1*4,5/11/2026,5/11/2026,تحويل دخول,26000457,IRBID,12,0,
MUWAQQAR,106,1021011,شيخ الكار حلاوة 6 كغم فستق 1*4,5/17/2026,5/17/2026,فاتورة بيع,26102439,26280084,-2,-2,
MUWAQQAR,106,1021011,شيخ الكار حلاوة 6 كغم فستق 1*4,5/17/2026,5/17/2026,فاتورة بيع,26102437,26280083,-2,-4,
MUWAQQAR,106,1021011,شيخ الكار حلاوة 6 كغم فستق 1*4,5/17/2026,5/17/2026,تحويل دخول,26000474,IRBID,4,0,
MUWAQQAR,106,1021011,شيخ الكار حلاوة 6 كغم فستق 1*4,5/31/2026,5/31/2026,فاتورة بيع,26102589,26280114,-1,-1,
MUWAQQAR,106,1021011,شيخ الكار حلاوة 6 كغم فستق 1*4,5/31/2026,5/31/2026,تحويل دخول,26000495,IRBID,1,0,
MUWAQQAR,106,1021011,شيخ الكار حلاوة 6 كغم فستق 1*4,6/6/2026,6/6/2026,تحويل دخول,26000511,IRBID,3,3,
MUWAQQAR,106,1021011,شيخ الكار حلاوة 6 كغم فستق 1*4,6/7/2026,6/7/2026,فاتورة بيع,26102759,26280139,-1,2,
MUWAQQAR,106,1021011,شيخ الكار حلاوة 6 كغم فستق 1*4,6/9/2026,6/9/2026,فاتورة بيع,26102835,26280157,-1,1,
MUWAQQAR,106,1021011,شيخ الكار حلاوة 6 كغم فستق 1*4,6/10/2026,6/10/2026,فاتورة بيع,26102861,26280161,-1,0,
MUWAQQAR,106,1021011,شيخ الكار حلاوة 6 كغم فستق 1*4,6/21/2026,6/21/2026,فاتورة بيع,26103031,26280198,-1,-1,
MUWAQQAR,106,1021011,شيخ الكار حلاوة 6 كغم فستق 1*4,6/21/2026,6/21/2026,تحويل دخول,26000551,IRBID,2,1,
MUWAQQAR,106,1021011,شيخ الكار حلاوة 6 كغم فستق 1*4,6/22/2026,6/22/2026,فاتورة بيع,26103054,26280202,-1,0,
MUWAQQAR,106,1021011,شيخ الكار حلاوة 6 كغم فستق 1*4,6/22/2026,6/22/2026,تحويل دخول,26000555,IRBID,2,2,
MUWAQQAR,106,1021011,شيخ الكار حلاوة 6 كغم فستق 1*4,6/23/2026,6/23/2026,فاتورة بيع,26103084,26280207,-1,1,
MUWAQQAR,106,1021011,شيخ الكار حلاوة 6 كغم فستق 1*4,6/23/2026,6/23/2026,فاتورة بيع,26103084,26280207,-11,-10,
MUWAQQAR,106,1021011,شيخ الكار حلاوة 6 كغم فستق 1*4,6/23/2026,6/23/2026,تحويل دخول,26000557,IRBID,2,-8,
MUWAQQAR,106,1021011,شيخ الكار حلاوة 6 كغم فستق 1*4,6/23/2026,6/23/2026,تحويل دخول,26000559,IRBID,8,0,
MUWAQQAR,106,1021011,شيخ الكار حلاوة 6 كغم فستق 1*4,6/27/2026,6/27/2026,تحويل خروج,26000571,FGWH,-2,-2,
MUWAQQAR,106,1021011,شيخ الكار حلاوة 6 كغم فستق 1*4,6/27/2026,6/27/2026,تحويل خروج,26000572,FGWH,-2,-4,
MUWAQQAR,106,1021011,شيخ الكار حلاوة 6 كغم فستق 1*4,6/27/2026,6/27/2026,تحويل دخول,26000569,FGWH,2,-2,
MUWAQQAR,106,1021011,شيخ الكار حلاوة 6 كغم فستق 1*4,6/27/2026,6/27/2026,تحويل دخول,26000570,FGWH,2,0,
MUWAQQAR,108,1021043,شيخ الكار حلاوة 300 غم رشة فستق 1*12,5/11/2026,5/11/2026,فاتورة بيع,26102329,26320002,-5,-5,
MUWAQQAR,108,1021043,شيخ الكار حلاوة 300 غم رشة فستق 1*12,5/11/2026,5/11/2026,تحويل دخول,26000459,SAHABWH,60,55,
MUWAQQAR,108,1021043,شيخ الكار حلاوة 300 غم رشة فستق 1*12,5/12/2026,5/12/2026,فاتورة بيع,26102345,26320004,-11,44,
MUWAQQAR,108,1021043,شيخ الكار حلاوة 300 غم رشة فستق 1*12,5/12/2026,5/12/2026,فاتورة بيع,26102345,26320004,-1,43,
MUWAQQAR,108,1021043,شيخ الكار حلاوة 300 غم رشة فستق 1*12,5/12/2026,5/12/2026,فاتورة بيع,26102334,26320003,-11,32,
MUWAQQAR,108,1021043,شيخ الكار حلاوة 300 غم رشة فستق 1*12,5/13/2026,5/13/2026,فاتورة بيع,26102367,26320007,-1,31,
MUWAQQAR,108,1021043,شيخ الكار حلاوة 300 غم رشة فستق 1*12,5/13/2026,5/13/2026,فاتورة بيع,26102367,26320007,-5,26,
MUWAQQAR,108,1021043,شيخ الكار حلاوة 300 غم رشة فستق 1*12,5/13/2026,5/13/2026,فاتورة بيع,26102366,26320006,-1,25,
MUWAQQAR,108,1021043,شيخ الكار حلاوة 300 غم رشة فستق 1*12,5/13/2026,5/13/2026,فاتورة بيع,26102364,26320005,-1,24,
MUWAQQAR,108,1021043,شيخ الكار حلاوة 300 غم رشة فستق 1*12,5/13/2026,5/13/2026,فاتورة بيع,26102364,26320005,-11,13,
MUWAQQAR,108,1021043,شيخ الكار حلاوة 300 غم رشة فستق 1*12,5/16/2026,5/16/2026,فاتورة بيع,26102420,26320013,-10,3,
MUWAQQAR,108,1021043,شيخ الكار حلاوة 300 غم رشة فستق 1*12,5/16/2026,5/16/2026,تحويل دخول,26000470,SAHABWH,12,15,
MUWAQQAR,108,1021043,شيخ الكار حلاوة 300 غم رشة فستق 1*12,5/17/2026,5/17/2026,فاتورة بيع,26102438,26320015,-2,13,
MUWAQQAR,108,1021043,شيخ الكار حلاوة 300 غم رشة فستق 1*12,5/17/2026,5/17/2026,فاتورة بيع,26102438,26320015,-1,12,
MUWAQQAR,108,1021043,شيخ الكار حلاوة 300 غم رشة فستق 1*12,5/18/2026,5/18/2026,تحويل دخول,26000475,SAHABWH,36,48,
MUWAQQAR,108,1021043,شيخ الكار حلاوة 300 غم رشة فستق 1*12,5/23/2026,5/23/2026,فاتورة بيع,26102570,26320028,-11,37,
MUWAQQAR,108,1021043,شيخ الكار حلاوة 300 غم رشة فستق 1*12,5/23/2026,5/23/2026,فاتورة بيع,26102570,26320028,-1,36,
MUWAQQAR,108,1021043,شيخ الكار حلاوة 300 غم رشة فستق 1*12,6/2/2026,6/2/2026,فاتورة بيع,26102674,26320033,-8,28,
MUWAQQAR,108,1021043,شيخ الكار حلاوة 300 غم رشة فستق 1*12,6/3/2026,6/3/2026,تحويل دخول,26000508,SAHABWH,24,52,
MUWAQQAR,108,1021043,شيخ الكار حلاوة 300 غم رشة فستق 1*12,6/7/2026,6/7/2026,فاتورة بيع,26102778,26320043,-30,22,
MUWAQQAR,108,1021043,شيخ الكار حلاوة 300 غم رشة فستق 1*12,6/7/2026,6/7/2026,فاتورة بيع,26102778,26320043,-6,16,
MUWAQQAR,108,1021043,شيخ الكار حلاوة 300 غم رشة فستق 1*12,6/8/2026,6/8/2026,فاتورة بيع,26102814,26320045,-11,5,
MUWAQQAR,108,1021043,شيخ الكار حلاوة 300 غم رشة فستق 1*12,6/8/2026,6/8/2026,فاتورة بيع,26102814,26320045,-1,4,
MUWAQQAR,108,1021043,شيخ الكار حلاوة 300 غم رشة فستق 1*12,6/9/2026,6/9/2026,تحويل دخول,26000518,SAHABWH,24,28,
MUWAQQAR,108,1021043,شيخ الكار حلاوة 300 غم رشة فستق 1*12,6/11/2026,6/11/2026,فاتورة بيع,26102867,26320053,-6,22,
MUWAQQAR,108,1021043,شيخ الكار حلاوة 300 غم رشة فستق 1*12,6/11/2026,6/11/2026,فاتورة بيع,26102865,26320052,-3,19,
MUWAQQAR,108,1021043,شيخ الكار حلاوة 300 غم رشة فستق 1*12,6/11/2026,6/11/2026,فاتورة بيع,26102865,26320052,-1,18,
MUWAQQAR,108,1021043,شيخ الكار حلاوة 300 غم رشة فستق 1*12,6/13/2026,6/13/2026,فاتورة بيع,26102874,26320055,-3,15,
MUWAQQAR,108,1021043,شيخ الكار حلاوة 300 غم رشة فستق 1*12,6/13/2026,6/13/2026,فاتورة بيع,26102873,26320054,-2,13,
MUWAQQAR,108,1021043,شيخ الكار حلاوة 300 غم رشة فستق 1*12,6/14/2026,6/14/2026,فاتورة بيع,26102885,26320056,-8,5,
MUWAQQAR,108,1021043,شيخ الكار حلاوة 300 غم رشة فستق 1*12,6/16/2026,6/16/2026,فاتورة بيع,26102929,26320059,-3,2,
MUWAQQAR,108,1021043,شيخ الكار حلاوة 300 غم رشة فستق 1*12,6/22/2026,6/22/2026,فاتورة بيع,26103063,26320070,-6,-4,
MUWAQQAR,108,1021043,شيخ الكار حلاوة 300 غم رشة فستق 1*12,6/22/2026,6/22/2026,تحويل دخول,26000554,FGWH,24,20,
MUWAQQAR,108,1021043,شيخ الكار حلاوة 300 غم رشة فستق 1*12,6/24/2026,6/24/2026,فاتورة بيع,26103120,26320077,-11,9,
MUWAQQAR,108,1021043,شيخ الكار حلاوة 300 غم رشة فستق 1*12,6/24/2026,6/24/2026,فاتورة بيع,26103120,26320077,-1,8,
MUWAQQAR,108,1021043,شيخ الكار حلاوة 300 غم رشة فستق 1*12,6/27/2026,6/27/2026,فاتورة بيع,26103185,26320083,-11,-3,
MUWAQQAR,108,1021043,شيخ الكار حلاوة 300 غم رشة فستق 1*12,6/27/2026,6/27/2026,فاتورة بيع,26103185,26320083,-1,-4,
MUWAQQAR,108,1021043,شيخ الكار حلاوة 300 غم رشة فستق 1*12,6/27/2026,6/27/2026,تحويل دخول,26000573,FGWH,36,32,
MUWAQQAR,108,1021043,شيخ الكار حلاوة 300 غم رشة فستق 1*12,6/28/2026,6/28/2026,فاتورة بيع,26103186,26320084,-11,21,
MUWAQQAR,108,1021043,شيخ الكار حلاوة 300 غم رشة فستق 1*12,6/28/2026,6/28/2026,فاتورة بيع,26103186,26320084,-1,20,
MUWAQQAR,108,1021043,شيخ الكار حلاوة 300 غم رشة فستق 1*12,7/1/2026,7/1/2026,فاتورة بيع,26103269,26320092,-11,9,
MUWAQQAR,108,1021043,شيخ الكار حلاوة 300 غم رشة فستق 1*12,7/1/2026,7/1/2026,فاتورة بيع,26103269,26320092,-1,8,
MUWAQQAR,108,1021043,شيخ الكار حلاوة 300 غم رشة فستق 1*12,7/2/2026,7/2/2026,فاتورة بيع,26103276,26320093,-6,2,
MUWAQQAR,108,1021048,شيخ الكار حلاوة 300 غم سادة 1*12,5/11/2026,5/11/2026,فاتورة بيع,26102329,26320002,-2,-2,
MUWAQQAR,108,1021048,شيخ الكار حلاوة 300 غم سادة 1*12,5/11/2026,5/11/2026,تحويل دخول,26000459,SAHABWH,36,34,
MUWAQQAR,108,1021048,شيخ الكار حلاوة 300 غم سادة 1*12,5/16/2026,5/16/2026,تحويل دخول,26000470,SAHABWH,12,46,
MUWAQQAR,108,1021048,شيخ الكار حلاوة 300 غم سادة 1*12,5/17/2026,5/17/2026,فاتورة بيع,26102438,26320015,-11,35,
MUWAQQAR,108,1021048,شيخ الكار حلاوة 300 غم سادة 1*12,6/7/2026,6/7/2026,فاتورة بيع,26102778,26320043,-12,23,
MUWAQQAR,108,1021048,شيخ الكار حلاوة 300 غم سادة 1*12,6/9/2026,6/9/2026,أخرى,26000059,,-1,22,
MUWAQQAR,108,1021048,شيخ الكار حلاوة 300 غم سادة 1*12,6/9/2026,6/9/2026,فاتورة بيع,26102839,26320047,-11,11,
MUWAQQAR,108,1021048,شيخ الكار حلاوة 300 غم سادة 1*12,6/9/2026,6/9/2026,فاتورة بيع,26102839,26320047,-1,10,
MUWAQQAR,108,1021048,شيخ الكار حلاوة 300 غم سادة 1*12,6/13/2026,6/13/2026,فاتورة بيع,26102873,26320054,-2,8,
MUWAQQAR,108,1021048,شيخ الكار حلاوة 300 غم سادة 1*12,6/14/2026,6/14/2026,فاتورة بيع,26102885,26320056,-1,7,
MUWAQQAR,108,1021048,شيخ الكار حلاوة 300 غم سادة 1*12,6/14/2026,6/14/2026,فاتورة بيع,26102885,26320056,-1,6,
MUWAQQAR,108,1021049,شيخ الكار حلاوة 300 غم شوكولاته 1*12,5/11/2026,5/11/2026,فاتورة بيع,26102329,26320002,-5,-5,
MUWAQQAR,108,1021049,شيخ الكار حلاوة 300 غم شوكولاته 1*12,5/11/2026,5/11/2026,تحويل دخول,26000459,SAHABWH,36,31,
MUWAQQAR,108,1021049,شيخ الكار حلاوة 300 غم شوكولاته 1*12,5/12/2026,5/12/2026,فاتورة بيع,26102345,26320004,-11,20,
MUWAQQAR,108,1021049,شيخ الكار حلاوة 300 غم شوكولاته 1*12,5/12/2026,5/12/2026,فاتورة بيع,26102345,26320004,-1,19,
MUWAQQAR,108,1021049,شيخ الكار حلاوة 300 غم شوكولاته 1*12,5/12/2026,5/12/2026,فاتورة بيع,26102334,26320003,-1,18,
MUWAQQAR,108,1021049,شيخ الكار حلاوة 300 غم شوكولاته 1*12,5/13/2026,5/13/2026,فاتورة بيع,26102367,26320007,-6,12,
MUWAQQAR,108,1021049,شيخ الكار حلاوة 300 غم شوكولاته 1*12,5/13/2026,5/13/2026,فاتورة بيع,26102364,26320005,-11,1,
MUWAQQAR,108,1021049,شيخ الكار حلاوة 300 غم شوكولاته 1*12,5/13/2026,5/13/2026,فاتورة بيع,26102364,26320005,-1,0,
MUWAQQAR,108,1021049,شيخ الكار حلاوة 300 غم شوكولاته 1*12,5/16/2026,5/16/2026,فاتورة بيع,26102420,26320013,-1,-1,
MUWAQQAR,108,1021049,شيخ الكار حلاوة 300 غم شوكولاته 1*12,5/16/2026,5/16/2026,فاتورة بيع,26102420,26320013,-1,-2,
MUWAQQAR,108,1021049,شيخ الكار حلاوة 300 غم شوكولاته 1*12,5/16/2026,5/16/2026,تحويل دخول,26000470,SAHABWH,12,10,
MUWAQQAR,108,1021049,شيخ الكار حلاوة 300 غم شوكولاته 1*12,5/17/2026,5/17/2026,فاتورة بيع,26102438,26320015,-10,0,
MUWAQQAR,108,1021049,شيخ الكار حلاوة 300 غم شوكولاته 1*12,5/18/2026,5/18/2026,تحويل دخول,26000475,SAHABWH,36,36,
MUWAQQAR,108,1021049,شيخ الكار حلاوة 300 غم شوكولاته 1*12,6/2/2026,6/2/2026,فاتورة بيع,26102674,26320033,-3,33,
MUWAQQAR,108,1021049,شيخ الكار حلاوة 300 غم شوكولاته 1*12,6/2/2026,6/2/2026,فاتورة بيع,26102674,26320033,-1,32,
MUWAQQAR,108,1021049,شيخ الكار حلاوة 300 غم شوكولاته 1*12,6/3/2026,6/3/2026,فاتورة بيع,26102712,26320039,-11,21,
MUWAQQAR,108,1021049,شيخ الكار حلاوة 300 غم شوكولاته 1*12,6/3/2026,6/3/2026,فاتورة بيع,26102712,26320039,-1,20,
MUWAQQAR,108,1021049,شيخ الكار حلاوة 300 غم شوكولاته 1*12,6/3/2026,6/3/2026,تحويل دخول,26000508,SAHABWH,24,44,
MUWAQQAR,108,1021049,شيخ الكار حلاوة 300 غم شوكولاته 1*12,6/7/2026,6/7/2026,فاتورة بيع,26102778,26320043,-24,20,
MUWAQQAR,108,1021049,شيخ الكار حلاوة 300 غم شوكولاته 1*12,6/9/2026,6/9/2026,فاتورة بيع,26102833,26320046,-4,16,
MUWAQQAR,108,1021049,شيخ الكار حلاوة 300 غم شوكولاته 1*12,6/9/2026,6/9/2026,تحويل دخول,26000518,SAHABWH,24,40,
MUWAQQAR,108,1021049,شيخ الكار حلاوة 300 غم شوكولاته 1*12,6/11/2026,6/11/2026,فاتورة بيع,26102867,26320053,-5,35,
MUWAQQAR,108,1021049,شيخ الكار حلاوة 300 غم شوكولاته 1*12,6/11/2026,6/11/2026,فاتورة بيع,26102867,26320053,-1,34,
MUWAQQAR,108,1021049,شيخ الكار حلاوة 300 غم شوكولاته 1*12,6/11/2026,6/11/2026,فاتورة بيع,26102865,26320052,-8,26,
MUWAQQAR,108,1021049,شيخ الكار حلاوة 300 غم شوكولاته 1*12,6/13/2026,6/13/2026,فاتورة بيع,26102873,26320054,-2,24,
MUWAQQAR,108,1021049,شيخ الكار حلاوة 300 غم شوكولاته 1*12,6/14/2026,6/14/2026,فاتورة بيع,26102885,26320056,-2,22,
MUWAQQAR,108,1021049,شيخ الكار حلاوة 300 غم شوكولاته 1*12,6/16/2026,6/16/2026,فاتورة بيع,26102929,26320059,-3,19,
MUWAQQAR,108,1021049,شيخ الكار حلاوة 300 غم شوكولاته 1*12,6/17/2026,6/17/2026,فاتورة بيع,26102970,26320063,-11,8,
MUWAQQAR,108,1021049,شيخ الكار حلاوة 300 غم شوكولاته 1*12,6/17/2026,6/17/2026,فاتورة بيع,26102970,26320063,-1,7,
MUWAQQAR,108,1021049,شيخ الكار حلاوة 300 غم شوكولاته 1*12,6/22/2026,6/22/2026,فاتورة بيع,26103063,26320070,-5,2,
MUWAQQAR,108,1021049,شيخ الكار حلاوة 300 غم شوكولاته 1*12,6/22/2026,6/22/2026,فاتورة بيع,26103063,26320070,-1,1,
MUWAQQAR,108,1021049,شيخ الكار حلاوة 300 غم شوكولاته 1*12,6/22/2026,6/22/2026,تحويل دخول,26000554,FGWH,24,25,
MUWAQQAR,108,1021049,شيخ الكار حلاوة 300 غم شوكولاته 1*12,6/23/2026,6/23/2026,فاتورة بيع,26103092,26320074,-11,14,
MUWAQQAR,108,1021049,شيخ الكار حلاوة 300 غم شوكولاته 1*12,6/23/2026,6/23/2026,فاتورة بيع,26103092,26320074,-1,13,
MUWAQQAR,108,1021049,شيخ الكار حلاوة 300 غم شوكولاته 1*12,6/27/2026,6/27/2026,تحويل دخول,26000573,FGWH,36,49,
