الشركة,الصنف,الوصف,رمز المستودع,اسم المستودع,الرصيد,قيمة المخزون,كلفة الوحدة,سعر البيع,الربح,هامش الربح,Column1
MUWAQQAR,1181567,قواطع كرتون 6 كغم,PKGWH,مستودع التعبئة والتغليف,870,56.55,0.065,0,-0.065,#DIV/0!,#N/A
MUWAQQAR,1181375,علب ميار حلاوة 2300 غم رشة فستق,PKGWH,مستودع التعبئة والتغليف,6877,2104.362,0.306,0,-0.306,#DIV/0!,#N/A
MUWAQQAR,1181375,علب ميار حلاوة 2300 غم رشة فستق,WIP,WIP,148,45.288,0.306,0,-0.306,#DIV/0!,#N/A
MUWAQQAR,1021045,شيخ الكار حلاوة 200 غم سادة 1*12,FGWH,مستودع البضاعة الجاهزة حسام,2160,560.679,0.254609568,0,-0.254609568,#DIV/0!,#N/A
MUWAQQAR,1021045,شيخ الكار حلاوة 200 غم سادة 1*12,HOSAM,مستودع عبدالله البستنجي موقر,7560,1914.126,0.254609568,0,-0.254609568,#DIV/0!,#N/A
MUWAQQAR,1181312,تنك شيخ الكار طحينية 9 كغم -فارغ,PKGWH,مستودع التعبئة والتغليف,590,591.858,0.993729483,0,-0.993729483,#DIV/0!,#N/A
MUWAQQAR,1181312,تنك شيخ الكار طحينية 9 كغم -فارغ,WIP,WIP,68,62.016,0.993729483,0,-0.993729483,#DIV/0!,#N/A
MUWAQQAR,1181540,باكيت جميد سائل 1 كغم أزرق,PKGWH,مستودع التعبئة والتغليف,19135,2322.15,0.121356154,0,-0.121356154,#DIV/0!,#N/A
MUWAQQAR,1011047,الميلاد طحينية 900 غم مطرة 1*12,EXPWH,مستودع التوالف,9,12.513,1.390333333,0,-1.390333333,#DIV/0!,#N/A
MUWAQQAR,1181073,"كرتون متعدد 400 غم (فستق،سادة،شوكولاتة) بيضوي",PKGWH,مستودع التعبئة والتغليف,2351,352.65,0.15,0,-0.15,#DIV/0!,#N/A
MUWAQQAR,1011011,الموسم طحينية 5 كغم 1*4,EXPWH,مستودع التوالف,1,0,0,0,0,#DIV/0!,#N/A
MUWAQQAR,1011050,سيلك رود طحينية 1 كغم مطرة 1*12,EXPWH,مستودع التوالف,3,4.776,1.132360427,0,-1.132360427,#DIV/0!,#N/A
MUWAQQAR,1011050,سيلك رود طحينية 1 كغم مطرة 1*12,HOSAM,مستودع عبدالله البستنجي موقر,1215,1374.439,1.132360427,0,-1.132360427,#DIV/0!,#N/A
MUWAQQAR,1011051,سيلك رود طحينية 650 غم 1*12,EXPWH,مستودع التوالف,2,2.548,1.274,0,-1.274,#DIV/0!,#N/A
MUWAQQAR,1021030,ميار حلاوة 550 غم رشة فستق 1*12,FGWH,مستودع البضاعة الجاهزة حسام,687,79.048,0.115902616,1.321,1.205097384,0.912261456,5
MUWAQQAR,1021030,ميار حلاوة 550 غم رشة فستق 1*12,EXPWH,مستودع التوالف,1,0.693,0.115902616,1.321,1.205097384,0.912261456,5
MUWAQQAR,1021040,شيخ الكار حلاوة 600 غم فستق 1*12,FGWH,مستودع البضاعة الجاهزة حسام,128,134.784,1.053,0,-1.053,#DIV/0!,#N/A
MUWAQQAR,1021035,شيخ الكار حلاوة 600 غم شوكولاته 1*12,FGWH,مستودع البضاعة الجاهزة حسام,322,321.678,0.999,0,-0.999,#DIV/0!,#N/A
MUWAQQAR,1021035,شيخ الكار حلاوة 600 غم شوكولاته 1*12,EXPWH,مستودع التوالف,2,1.998,0.999,0,-0.999,#DIV/0!,#N/A
MUWAQQAR,1021065,شيخ الكار حلاوة 1800 غم رشة فستق 1*6,FGWH,مستودع البضاعة الجاهزة حسام,33,85.173,2.581,4.5,1.919,0.426444444,5
MUWAQQAR,1021167,شهد حلاوة 300غم سادة 1*12,FGWH,مستودع البضاعة الجاهزة حسام,684,266.228,0.389222222,0,-0.389222222,#DIV/0!,#N/A
MUWAQQAR,1021080,شتلة حلاوة 300 غم رشة فستق 1*12,FGWH,مستودع البضاعة الجاهزة حسام,138,109.735,0.795181159,0,-0.795181159,#DIV/0!,#N/A
MUWAQQAR,1011056,الشاطئ طحينية 750 غم 1*12,FGWH,مستودع البضاعة الجاهزة حسام,600,480,0.8,0,-0.8,#DIV/0!,#N/A
MUWAQQAR,1011041,عرفة طحينية 18 كغم 1*1,FGWH,مستودع البضاعة الجاهزة حسام,7,235.893,33.699,0,-33.699,#DIV/0!,#N/A
MUWAQQAR,1021032,ميار حلاوة 800غ سادة 1*12,FGWH,مستودع البضاعة الجاهزة حسام,1297,1242.089,0.957663069,0,-0.957663069,#DIV/0!,#N/A
MUWAQQAR,1021159,الفاخرة حلاوة 300 غم فستق 1*12,FGWH,مستودع البضاعة الجاهزة حسام,12,31.287,2.60725,0,-2.60725,#DIV/0!,#N/A
MUWAQQAR,1011031,شيخ الكار زيت سيرج 250 ملم 1*12,FGWH,مستودع البضاعة الجاهزة حسام,45,52.41,1.164666667,3,1.835333333,0.611777778,5
MUWAQQAR,1011023,شيخ الكار طحينية 300 غم 1*12,HOSAM,مستودع عبدالله البستنجي موقر,37,17.015,0.459864865,0,-0.459864865,#DIV/0!,#N/A
MUWAQQAR,1011028,شيخ الكار طحينية 9 كغم تنك 1*1,HOSAM,مستودع عبدالله البستنجي موقر,240,2201.923,9.003545819,0,-9.003545819,#DIV/0!,#N/A
MUWAQQAR,1011028,شيخ الكار طحينية 9 كغم تنك 1*1,SAHABWH,مستودع سحاب,0.001,-41.063,9.003545819,0,-9.003545819,#DIV/0!,#N/A
MUWAQQAR,1011033,شيخ الكار طحينية 15 كغم تنك 1*1,HOSAM,مستودع عبدالله البستنجي موقر,480,7362.858,15.3392875,0,-15.3392875,#DIV/0!,#N/A
MUWAQQAR,1011035,شيخ الكار طحينية 18 كغم سطل 1*1,HOSAM,مستودع عبدالله البستنجي موقر,62,1252.238,20.1973871,0,-20.1973871,#DIV/0!,#N/A
MUWAQQAR,1011058,النور طحينية 7 كغم 1*1,HOSAM,مستودع عبدالله البستنجي موقر,51,586.834,11.50654902,0,-11.50654902,#DIV/0!,#N/A
MUWAQQAR,1011059,النور طحينية 1 كغم 1*12,HOSAM,مستودع عبدالله البستنجي موقر,7395,10194.448,1.378559567,0,-1.378559567,#DIV/0!,#N/A
MUWAQQAR,1011063,النور طحينية 500 غم 1*12,HOSAM,مستودع عبدالله البستنجي موقر,10748,8157.709,0.758997882,0,-0.758997882,#DIV/0!,#N/A
MUWAQQAR,1011063,النور طحينية 500 غم 1*12,SAHABWH,مستودع سحاب,0.001,0.001,0.758997882,0,-0.758997882,#DIV/0!,#N/A
MUWAQQAR,1011077,كباتيلو طحينية 800 غم 1*12,HOSAM,مستودع عبدالله البستنجي موقر,204,223.546,1.095813725,0,-1.095813725,#DIV/0!,#N/A
MUWAQQAR,1011087,تمور البركة طحينية 400 غم *12,HOSAM,مستودع عبدالله البستنجي موقر,17016,9713.206,0.570827809,0,-0.570827809,#DIV/0!,#N/A
MUWAQQAR,1011088,الموسم طحينية 800 غم  1*12,HOSAM,مستودع عبدالله البستنجي موقر,3852,4876.247,1.265900052,0,-1.265900052,#DIV/0!,#N/A
MUWAQQAR,1011101,الموسم طحينية 400 غم 1*12,HOSAM,مستودع عبدالله البستنجي موقر,9540,6664.048,0.698537526,0,-0.698537526,#DIV/0!,#N/A
MUWAQQAR,1011105,زيت سيرج 16.5 كغم تنك 1*1,HOSAM,مستودع عبدالله البستنجي موقر,5,384.727,76.9454,0,-76.9454,#DIV/0!,#N/A
MUWAQQAR,1011119,شيخ الكار طحينية 7 كغم تنك 1*1,HOSAM,مستودع عبدالله البستنجي موقر,2,23.973,11.89005497,0,-11.89005497,#DIV/0!,#N/A
MUWAQQAR,1011119,شيخ الكار طحينية 7 كغم تنك 1*1,SAHABWH,مستودع سحاب,0.001,-0.181,11.89005497,0,-11.89005497,#DIV/0!,#N/A
MUWAQQAR,1021001,شيخ الكار حلاوة 5 كغم فستق 1*4,HOSAM,مستودع عبدالله البستنجي موقر,2,13.235,6.6175,0,-6.6175,#DIV/0!,#N/A
MUWAQQAR,1021015,شيخ الكار حلاوة 300 غم فستق 1*20 تذوق,HOSAM,مستودع عبدالله البستنجي موقر,12,6.156,0.513,0,-0.513,#DIV/0!,#N/A
MUWAQQAR,1021034,شيخ الكار حلاوة 600 غم سادة 1*12,HOSAM,مستودع عبدالله البستنجي موقر,110,78.6,0.727545455,0,-0.727545455,#DIV/0!,#N/A
MUWAQQAR,1021034,شيخ الكار حلاوة 600 غم سادة 1*12,WIP,WIP,22,17.436,0.727545455,0,-0.727545455,#DIV/0!,#N/A
MUWAQQAR,1021036,شيخ الكار حلاوة 400 غم شوكولاته 1*12,HOSAM,مستودع عبدالله البستنجي موقر,27,13.668,0.506222222,1.25,0.743777778,0.595022222,16
MUWAQQAR,1021044,شيخ الكار حلاوة 200 غم فستق 1*12,HOSAM,مستودع عبدالله البستنجي موقر,9919,3199.147,0.32252717,0,-0.32252717,#DIV/0!,#N/A
MUWAQQAR,1021058,شيخ الكار حلاوة 5 كغم سادة 1*4,HOSAM,مستودع عبدالله البستنجي موقر,2,10.934,5.467,0,-5.467,#DIV/0!,#N/A
MUWAQQAR,1021126,جولدن سوان حلاوة 400 غم سادة 1*12,HOSAM,مستودع عبدالله البستنجي موقر,9,5.023,0.558111111,0,-0.558111111,#DIV/0!,#N/A
MUWAQQAR,1021129,الموسم حلاوة 400 غم سادة دمعة 1*12,HOSAM,مستودع عبدالله البستنجي موقر,9738,4953.853,0.508713596,0,-0.508713596,#DIV/0!,#N/A
MUWAQQAR,1021137,الموسم حلاوة 800 غم فستق دمعة 1*12,HOSAM,مستودع عبدالله البستنجي موقر,2047,2431.745,1.187955545,0,-1.187955545,#DIV/0!,#N/A
MUWAQQAR,1021138,الموسم حلاوة 800 غم سادة دمعة 1*12,HOSAM,مستودع عبدالله البستنجي موقر,4044,3976.94,0.983417409,0,-0.983417409,#DIV/0!,#N/A
MUWAQQAR,1021164,خير بلادنا حلاوة 300 غم رشة فستق 1*12,HOSAM,مستودع عبدالله البستنجي موقر,156,57.413,0.368032051,0,-0.368032051,#DIV/0!,#N/A
MUWAQQAR,1021168,شيخ الكار حلاوة 3 كغم دايت فستق 1*6,HOSAM,مستودع عبدالله البستنجي موقر,6,47.777,7.962833333,7.5,-0.462833333,-0.061711111,5
MUWAQQAR,1181157,علب شيخ الكار حلاوة 700 غم سادة قديم,PKGWH,مستودع التعبئة والتغليف,228,41.04,0.18,0,-0.18,#DIV/0!,#N/A
MUWAQQAR,1181425,علب شيخ الكار حلاوة 700 غم سادة,PKGWH,مستودع التعبئة والتغليف,4814,722.1,0.15,0,-0.15,#DIV/0!,#N/A
MUWAQQAR,1181425,علب شيخ الكار حلاوة 700 غم سادة,WIP,WIP,60,9,0.15,0,-0.15,#DIV/0!,#N/A
MUWAQQAR,1181347,جاط مربع حلاوة 1 كغم شفاف (قديم),PKGWH,مستودع التعبئة والتغليف,443,124.04,0.28,0,-0.28,#DIV/0!,#N/A
MUWAQQAR,1181512,كرتون حلاوة متعدد 1 كغم أخضر قديم,PKGWH,مستودع التعبئة والتغليف,217,49.91,0.23,0,-0.23,#DIV/0!,#N/A
MUWAQQAR,1021169,شيخ الكار حلاوة 1.5 كغم 1*6 فستق,HOSAM,مستودع عبدالله البستنجي موقر,140,234.597,1.675692857,0,-1.675692857,#DIV/0!,#N/A
MUWAQQAR,1181380,علب ميار حلاوة 550 غم سادة  أمنية,PKGWH,مستودع التعبئة والتغليف,3872,439.966,0.113627583,0,-0.113627583,#DIV/0!,#N/A
MUWAQQAR,1181027,"كرتون متعدد حلاوة 550 غم (ميار،فاخرة) أمنية",PKGWH,مستودع التعبئة والتغليف,2534,590.599,0.23306985,0,-0.23306985,#DIV/0!,#N/A
MUWAQQAR,1181379,علب ميار حلاوة 550 غم رشة فستق أمنية,PKGWH,مستودع التعبئة والتغليف,3912,647.32,0.165470348,0,-0.165470348,#DIV/0!,#N/A
MUWAQQAR,1171018,زيت سيرج بلك,WIP,WIP,0.635,272.443,429.0440945,0,-429.0440945,#DIV/0!,#N/A
MUWAQQAR,1181322,تنك سادة طحينية 18 كغم,PKGWH,مستودع التعبئة والتغليف,518,641.206,1.237849421,0,-1.237849421,#DIV/0!,#N/A
MUWAQQAR,1021130,الموسم حلاوة 400 غم فستق دمعة 1*12,HOSAM,مستودع عبدالله البستنجي موقر,5184,3170.89,0.611668596,0,-0.611668596,#DIV/0!,#N/A
MUWAQQAR,1181210,مرتبان زيدان طحينية 800 غم,PKGWH,مستودع التعبئة والتغليف,46,7.59,0.165,0,-0.165,#DIV/0!,#N/A
MUWAQQAR,1021017,ميار حلاوة 2300 غم رشة فستق 1*4,EXPWH,مستودع التوالف,4,11.078,10.23969008,0,-10.23969008,#DIV/0!,#N/A
MUWAQQAR,1021017,ميار حلاوة 2300 غم رشة فستق 1*4,MOHWH,مستودع محمد البستنجي - الكرك,0.001,29.891,10.23969008,0,-10.23969008,#DIV/0!,#N/A
MUWAQQAR,1181186,مرتبان شيخ الكار طحينية 400 غم,PKGWH,مستودع التعبئة والتغليف,22,-17.915,0.127965019,0,-0.127965019,#DIV/0!,#N/A
MUWAQQAR,1181186,مرتبان شيخ الكار طحينية 400 غم,SAHABWH,مستودع سحاب,6210,815.393,0.127965019,0,-0.127965019,#DIV/0!,#N/A
MUWAQQAR,1181120,كرتون شيخ الكار طحينية 400 غم,PKGWH,مستودع التعبئة والتغليف,2019,302.85,0.15,0,-0.15,#DIV/0!,#N/A
MUWAQQAR,1181497,كرتون جميد سائل خارجي 1*8/جديد,PKGWH,مستودع التعبئة والتغليف,18411,4200.13,0.228131552,0,-0.228131552,#DIV/0!,#N/A
MUWAQQAR,1181095,كرتون شيخ الكار متعدد,PKGWH,مستودع التعبئة والتغليف,34601,3028.554,0.087527933,0,-0.087527933,#DIV/0!,#N/A
MUWAQQAR,1011015,الموسم طحينية 9 كغم تنك 1*1,HOSAM,مستودع عبدالله البستنجي موقر,360,5001.823,13.89395278,0,-13.89395278,#DIV/0!,#N/A
MUWAQQAR,1181188,مرتبان شيخ الكار طحينية 250 غم,WIP,WIP,867,62.062,0.112077221,0,-0.112077221,#DIV/0!,#N/A
MUWAQQAR,1181188,مرتبان شيخ الكار طحينية 250 غم,SAHABWH,مستودع سحاب,8172,951.004,0.112077221,0,-0.112077221,#DIV/0!,#N/A
MUWAQQAR,1181114,كرتون شيخ الكار طحينية 250 غم,WIP,WIP,305,36.905,0.121,0,-0.121,#DIV/0!,#N/A
MUWAQQAR,1181114,كرتون شيخ الكار طحينية 250 غم,PKGWH,مستودع التعبئة والتغليف,50,6.05,0.121,0,-0.121,#DIV/0!,#N/A
MUWAQQAR,1181064,كرتون شيخ الكار حلاوة 250 غم شوكولاتة قديم,PKGWH,مستودع التعبئة والتغليف,782,105.57,0.135,0,-0.135,#DIV/0!,#N/A
MUWAQQAR,1181211,مرتبان سيلك رود طحينية 650 غم,PKGWH,مستودع التعبئة والتغليف,6821,921.265,0.135063041,0,-0.135063041,#DIV/0!,#N/A
MUWAQQAR,1021014,شيخ الكار حلاوة 400 غم ملوكية بالمكسرات 1*12,HOSAM,مستودع عبدالله البستنجي موقر,13,9.375,0.721153846,1.7,0.978846154,0.575791855,5
MUWAQQAR,1181464,علب شيخ الكار حلاوة 800 غم شوكولاتة,PKGWH,مستودع التعبئة والتغليف,5286,792.9,0.15,0,-0.15,#DIV/0!,#N/A
MUWAQQAR,1181116,كرتون شيخ الكار طحينية 600 غم,PKGWH,مستودع التعبئة والتغليف,1353.42,269.331,0.199000289,0,-0.199000289,#DIV/0!,#N/A
MUWAQQAR,1181116,كرتون شيخ الكار طحينية 600 غم,WIP,WIP,100,19.9,0.199000289,0,-0.199000289,#DIV/0!,#N/A
MUWAQQAR,1181190,مرتبان شيخ الكار طحينية 600 غم,PKGWH,مستودع التعبئة والتغليف,2068,219.665,0.133898197,0,-0.133898197,#DIV/0!,#N/A
MUWAQQAR,1181190,مرتبان شيخ الكار طحينية 600 غم,WIP,WIP,1200,142.921,0.133898197,0,-0.133898197,#DIV/0!,#N/A
MUWAQQAR,1181190,مرتبان شيخ الكار طحينية 600 غم,SAHABWH,مستودع سحاب,9600,1360.416,0.133898197,0,-0.133898197,#DIV/0!,#N/A
MUWAQQAR,1181189,مرتبان شيخ الكار طحينية 300 غم جديد قارورة,SAHABWH,مستودع سحاب,3827,586.563,0.152568064,0,-0.152568064,#DIV/0!,#N/A
MUWAQQAR,1181189,مرتبان شيخ الكار طحينية 300 غم جديد قارورة,PKGWH,مستودع التعبئة والتغليف,1,0.11,0.152568064,0,-0.152568064,#DIV/0!,#N/A
MUWAQQAR,1181189,مرتبان شيخ الكار طحينية 300 غم جديد قارورة,WIP,WIP,36,2.85,0.152568064,0,-0.152568064,#DIV/0!,#N/A
MUWAQQAR,1181572,قارورة تمور البركة طحينية 500 غم,SAHABWH,مستودع سحاب,1800,275.4,0.153,0,-0.153,#DIV/0!,#N/A
MUWAQQAR,1181086,كرتون شيخ الكار طحينية 300 غم قارورة ابيض,PKGWH,مستودع التعبئة والتغليف,179.6,23.348,0.1300019,0,-0.1300019,#DIV/0!,#N/A
MUWAQQAR,1181086,كرتون شيخ الكار طحينية 300 غم قارورة ابيض,WIP,WIP,73.004,9.491,0.1300019,0,-0.1300019,#DIV/0!,#N/A
MUWAQQAR,1181213,مطرة القيسي طحينية 900 غم,PKGWH,مستودع التعبئة والتغليف,1474,154.77,0.105,0,-0.105,#DIV/0!,#N/A
MUWAQQAR,1021010,شيخ الكار حلاوة 1800 غم شوكولاته 1*6,FGWH,مستودع البضاعة الجاهزة حسام,144,144,0.822857143,4.75,3.927142857,0.826766917,16
MUWAQQAR,1021010,شيخ الكار حلاوة 1800 غم شوكولاته 1*6,EXPWH,مستودع التوالف,31,0,0.822857143,4.75,3.927142857,0.826766917,16
MUWAQQAR,1011106,شيخ الكار طحينية 10 كغم تنك  1*1,HOSAM,مستودع عبدالله البستنجي موقر,10,179.12,17.912,0,-17.912,#DIV/0!,#N/A
MUWAQQAR,1181171,علب دبس تمر 700 غ ميار,PKGWH,مستودع التعبئة والتغليف,6000,750,0.125,0,-0.125,#DIV/0!,#N/A
MUWAQQAR,1181442,علب شيخ الكار حلاوة 300 غم شوكولاتة,PKGWH,مستودع التعبئة والتغليف,15327,1543.068,0.100676453,0,-0.100676453,#DIV/0!,#N/A
MUWAQQAR,1181333,علب الضياء حلاوة 400 غم فستق,PKGWH,مستودع التعبئة والتغليف,2552,224.576,0.088,0,-0.088,#DIV/0!,#N/A
MUWAQQAR,1181333,علب الضياء حلاوة 400 غم فستق,WIP,WIP,1200,105.6,0.088,0,-0.088,#DIV/0!,#N/A
MUWAQQAR,1021141,الموسم حلاوة 5 كغم فستق 1*4,MOHWH,مستودع محمد البستنجي - الكرك,0.001,16.071,8039,0,-8039,#DIV/0!,#N/A
MUWAQQAR,1021141,الموسم حلاوة 5 كغم فستق 1*4,SAHABWH,مستودع سحاب,0.001,0.007,8039,0,-8039,#DIV/0!,#N/A
MUWAQQAR,1021026,ميار حلاوة 700 غم فستق 1*12,SAHABWH,مستودع سحاب,0.001,0.001,1,0,-1,#DIV/0!,#N/A
MUWAQQAR,1011049,طحينية 18 كغم سادة تنك  1*1,SAHABWH,مستودع سحاب,0.001,0.025,25,0,-25,#DIV/0!,#N/A
MUWAQQAR,1181003,كرتون متعدد طحينية 650 غم,PKGWH,مستودع التعبئة والتغليف,755,158.55,0.21,0,-0.21,#DIV/0!,#N/A
MUWAQQAR,1181010,كرتون نابت طحينية 18 كغم,PKGWH,مستودع التعبئة والتغليف,1445,606.9,0.42,0,-0.42,#DIV/0!,#N/A
MUWAQQAR,1181011,كرتون نبالي طحينية 450 غم,PKGWH,مستودع التعبئة والتغليف,1625,487.5,0.3,0,-0.3,#DIV/0!,#N/A
MUWAQQAR,1181013,كرتون متعدد طحينية 900 غم مطرة,PKGWH,مستودع التعبئة والتغليف,1,0.207,0.207045455,0,-0.207045455,#DIV/0!,#N/A
MUWAQQAR,1181013,كرتون متعدد طحينية 900 غم مطرة,WIP,WIP,3.4,0.704,0.207045455,0,-0.207045455,#DIV/0!,#N/A
MUWAQQAR,1181015,كرتون ميار حلاوة 2300 غم رشة فستق قديم,PKGWH,مستودع التعبئة والتغليف,378,69.174,0.183,0,-0.183,#DIV/0!,#N/A
MUWAQQAR,1181015,كرتون ميار حلاوة 2300 غم رشة فستق قديم,WIP,WIP,100,18.3,0.183,0,-0.183,#DIV/0!,#N/A
MUWAQQAR,1181016,كرتون متعدد حلاوة 300 غم قديم,PKGWH,مستودع التعبئة والتغليف,947,217.81,0.23,0,-0.23,#DIV/0!,#N/A
MUWAQQAR,1181017,كرتون متعدد حلاوة 3500 غم دائري خارجي,PKGWH,مستودع التعبئة والتغليف,1106,1437.8,1.3,0,-1.3,#DIV/0!,#N/A
MUWAQQAR,1181018,كرتون متعدد حلاوة 3500 غم دائري داخلي,PKGWH,مستودع التعبئة والتغليف,2476,1874.332,0.757,0,-0.757,#DIV/0!,#N/A
MUWAQQAR,1181021,كرتون متعدد حلاوة 300 غم سادة قديم,PKGWH,مستودع التعبئة والتغليف,475,109.25,0.23,0,-0.23,#DIV/0!,#N/A
MUWAQQAR,1181025,كرتون متعدد حلاوة 900 غم لون أبيض,PKGWH,مستودع التعبئة والتغليف,145,108.75,0.75,0,-0.75,#DIV/0!,#N/A
